Customer ID,Age,Age_BIN,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Has Bad Payment Record,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Weeks Since Last Offer,Homeowner,Annual value,Accepted Home Equity Loan,Accepted Credit Card
46322,47,46-50,36,0,0,0,0,44,23,2,0,3,10,F,M,14,10,25,64,79012,47,F,200,F,F
46485,27,26-30,36,0,0,0,1,28,28,0,0,5,10,F,S,0,7,27,64,37644,9,F,0,F,F
46538,28,26-30,48,0,0,0,1,38,16,7,0,1,10,F,U,7,8,29,62,36552,39,F,700,F,F
46690,39,36-40,36,31,16.815607,649,3,39,26,1,0,1,10,M,M,11,15,39,44,38242,6,F,1030,T,F
25936,33,31-35,36,0,0,0,26,38,28,2,0,5,9,M,U,10,9,36,54,20518,30,F,200,F,T
46800,30,26-30,48,4,12.099,299,3,29,36,1,0,3,8,M,S,0,14,32,53,37748,34,F,220,F,F
47067,30,26-30,48,0,0,0,2,34,5,0,0,5,11,F,S,4,12,29,57,38584,1,F,0,F,F
47113,28,26-30,36,3,9.865667,199,1,36,24,0,0,2,11,M,S,10,14,34,51,38662,21,F,90,F,F
47224,31,31-35,36,3,7.765667,99,1,27,20,1,0,3,8,M,S,0,16,26,56,38203,33,F,190,F,F
47301,63,61-65,36,3,7.825667,159,2,42,35,1,0,2,11,F,U,12,11,33,54,70757,45,F,190,F,F
47453,30,26-30,0,0,0,0,3,32,6,1,0,1,8,F,M,2,12,46,41,36481,41,F,100,F,F
47671,27,26-30,36,0,0,0,0,34,24,1,0,5,10,F,U,2,9,19,71,38476,18,F,100,F,F
47776,27,26-30,48,0,0,0,2,31,40,1,0,3,10,F,M,3,11,21,66,38757,23,F,100,F,F
58451,31,31-35,48,0,0,0,3,31,36,1,0,3,10,F,U,5,16,34,49,39284,45,F,100,F,F
58516,54,51-55,36,0,0,0,1,45,18,2,0,2,7,M,S,12,11,38,50,71915,32,F,200,F,F
58549,30,26-30,36,3,7.955667,89,2,20,7,2,0,1,9,F,S,0,7,18,74,36516,26,F,290,F,F
58488,59,56-60,48,5,12.130647,164,1,59,17,0,0,6,10,M,U,33,8,39,52,26258,10,T,150,F,F
58513,30,26-30,48,2,9.295657,129,3,33,5,2,0,1,0,M,M,6,10,32,56,38239,18,F,260,F,F
34796,73,71-75,48,0,0,0,2,73,21,0,0,2,11,F,M,46,11,38,49,24438,36,F,0,F,F
34914,30,26-30,0,0,0,0,1,30,4,1,0,1,11,M,M,4,5,25,69,39871,42,T,100,F,F
35005,29,26-30,36,3,10.028,128,3,35,33,0,0,4,8,M,S,7,13,18,67,39118,21,F,90,F,F
35025,31,31-35,48,0,0,0,3,30,10,0,0,6,10,F,U,2,11,23,65,36769,23,F,0,F,F
35273,29,26-30,36,5,9.572657,306,0,34,8,1,0,4,0,M,S,4,20,21,58,37191,5,F,250,F,F
35441,45,41-45,48,46,31.66226,463,0,45,9,3,0,2,0,F,S,16,13,23,63,38613,24,F,1680,T,F
35543,64,61-65,36,0,0,0,2,47,30,1,0,6,6,F,M,19,7,40,51,63319,24,F,100,F,F
35598,60,56-60,48,0,0,0,1,48,40,1,0,4,9,F,M,20,9,19,70,67255,51,F,100,F,F
37834,32,31-35,24,0,0,0,22,38,22,0,0,3,10,F,U,6,14,44,40,20676,22,F,0,T,T
36077,58,56-60,36,2,8.652333,219,2,49,15,2,0,6,10,M,U,20,9,31,59,53010,37,F,260,F,F
36100,27,26-30,36,0,0,0,0,26,5,2,0,4,0,M,S,0,14,29,55,36685,15,F,200,F,F
36270,33,31-35,48,3,7.869,269,3,37,20,1,0,5,9,M,S,5,18,27,54,36605,43,F,190,F,F
36368,33,31-35,48,2,9.401333,168,3,29,39,3,0,6,8,F,U,5,7,36,56,38250,24,F,360,F,F
36402,50,46-50,36,0,0,0,3,44,7,0,0,3,11,F,U,20,11,37,50,68551,27,F,0,F,F
36445,42,41-45,36,0,0,0,1,42,18,2,0,4,0,F,M,14,10,25,64,45207,25,F,200,T,F
36459,33,31-35,36,5,10.983647,117,0,23,5,1,0,4,9,F,S,0,6,38,55,39513,9,F,250,F,F
36495,29,26-30,0,0,0,0,2,21,4,0,0,2,7,F,S,0,7,33,58,39941,23,F,0,F,F
36763,28,26-30,0,0,0,0,3,36,3,3,0,4,11,M,M,7,11,42,45,37450,37,T,300,F,F
40644,58,56-60,0,1,0,0,1,46,5,1,0,2,0,F,M,16,10,36,53,43215,10,F,130,F,F
24352,26,26-30,24,0,0,0,29,38,14,1,0,6,11,F,U,4,9,27,63,24092,12,F,100,F,T
40794,33,31-35,48,3,13.106647,340,0,38,13,0,0,4,8,M,M,12,17,25,56,38808,19,T,90,F,F
58722,59,56-60,48,0,0,0,1,42,22,1,0,1,9,F,M,13,7,39,52,75359,26,F,100,F,F
58747,48,46-50,36,1,9.615667,449,1,43,24,1,0,4,9,M,M,13,9,38,51,47313,34,F,130,F,F
58902,36,36-40,48,0,0,0,1,28,15,0,0,4,7,M,S,0,15,31,52,39524,48,F,0,T,F
59170,28,26-30,48,0,0,0,3,20,5,1,0,6,10,F,S,0,10,36,52,12733,14,T,100,F,F
46477,41,41-45,36,0,0,0,0,41,26,0,0,4,9,M,U,10,16,34,48,62672,45,F,0,T,F
59263,28,26-30,36,0,0,0,0,30,28,3,0,3,10,M,S,0,10,38,51,37114,28,T,300,F,F
59235,31,31-35,48,0,0,0,2,36,12,0,0,3,0,M,S,7,13,18,67,36976,8,F,0,F,F
59250,52,51-55,36,1,9.040667,74,1,52,34,1,0,2,7,M,M,19,10,35,53,30062,50,F,130,F,F
46793,46,46-50,36,0,0,0,2,42,17,1,0,1,0,F,M,11,15,22,62,80710,26,F,100,F,F
59497,52,51-55,36,0,0,0,2,52,14,0,0,6,8,M,S,20,14,21,63,30649,27,F,0,F,F
59531,28,26-30,0,2,0,0,3,36,1,4,0,3,10,F,U,5,21,46,31,38917,7,T,460,F,F
59503,59,56-60,36,0,0,0,3,59,33,2,0,2,10,M,M,30,7,30,61,20032,12,T,200,F,F
59587,54,51-55,36,0,0,0,1,41,5,0,0,1,7,M,U,10,16,34,48,57784,51,F,0,F,F
59635,31,31-35,48,1,11.789,89,1,40,5,7,0,5,0,F,M,11,13,46,39,37023,45,T,730,F,F
59637,47,46-50,0,0,0,0,2,48,6,0,0,4,10,F,U,17,14,25,59,72169,36,F,0,T,F
59851,33,31-35,48,0,0,0,3,37,16,0,0,2,0,M,S,7,13,18,67,37656,38,F,0,F,F
59908,37,36-40,36,0,0,0,1,37,30,0,0,5,11,M,U,6,9,23,67,37921,41,F,0,T,F
47161,30,26-30,36,0,0,0,3,29,25,2,0,5,10,M,S,4,11,51,36,38442,22,T,200,F,F
60092,33,31-35,48,2,7.865667,299,1,38,22,2,0,2,10,F,M,12,13,29,56,37935,1,F,260,F,F
47393,59,56-60,36,4,12.324,124,1,43,33,0,0,6,0,M,U,9,6,28,65,58776,12,T,120,F,F
47513,29,26-30,36,2,7.799,199,2,36,6,1,0,2,9,M,U,11,15,21,62,37936,4,F,160,F,F
47545,32,31-35,0,0,0,0,3,18,4,4,0,6,9,F,S,0,13,35,51,38860,43,T,400,F,F
58557,32,31-35,36,8,14.9049,405,3,36,14,3,0,1,8,F,S,7,9,42,47,37663,23,F,540,F,F
40960,30,26-30,36,0,0,0,16,38,25,0,0,4,0,F,S,5,7,36,55,23091,50,F,0,F,T
58775,31,31-35,48,2,12.232333,299,3,31,7,2,0,6,10,F,S,0,7,18,74,39327,42,T,260,F,F
60120,33,31-35,48,0,0,0,1,26,39,0,0,3,11,M,S,0,15,31,52,39151,10,F,0,F,F
58861,36,36-40,36,0,0,0,1,36,21,1,0,6,0,F,S,7,9,50,39,38246,22,F,100,T,F
59078,28,26-30,36,35,24.896339,497,1,39,30,0,0,1,11,F,S,14,12,38,49,36655,8,T,1050,F,F
59192,28,26-30,48,47,32.136429,970,3,31,6,1,0,4,8,M,U,5,12,25,62,37954,47,T,1510,F,F
59211,29,26-30,0,0,0,0,3,36,3,3,0,5,8,F,M,9,6,22,70,36428,38,F,300,F,F
60540,28,26-30,48,1,8.052333,119,2,29,37,1,0,2,10,M,S,0,14,32,53,11188,41,T,130,F,F
60672,31,31-35,0,1,0,0,1,40,3,1,0,2,9,F,S,12,14,28,56,38130,29,F,130,F,F
26276,33,31-35,36,0,0,0,3,19,28,4,0,1,10,M,S,0,18,44,36,39100,25,F,400,T,F
59694,33,31-35,0,0,0,0,2,37,2,1,0,6,10,M,U,4,10,37,52,38337,10,F,100,F,F
60029,27,26-30,48,2,7.729,129,1,33,21,3,0,1,8,F,M,5,10,25,64,37201,42,F,360,F,F
66638,32,31-35,0,2,0,0,18,38,4,0,0,5,11,M,M,11,11,45,43,24902,39,F,60,F,T
60413,65,61-65,36,5,11.424667,258,1,47,26,0,0,6,0,M,S,20,14,21,63,77126,3,F,150,F,F
60697,29,26-30,48,0,0,0,1,18,0,0,0,1,7,M,S,0,4,30,64,38268,36,T,0,F,F
26526,28,26-30,36,0,0,0,2,25,25,0,0,3,6,F,S,0,7,27,64,37184,25,F,0,F,F
67637,30,26-30,36,28,0,909,26,38,31,0,0,3,11,M,S,6,8,32,59,22526,41,F,840,F,T
37329,57,56-60,48,0,0,0,0,57,21,1,0,5,11,M,S,26,12,33,53,23064,37,T,100,F,F
37415,55,51-55,48,0,0,0,2,47,20,4,0,4,11,M,U,16,15,42,41,47888,11,F,400,F,F
37454,29,26-30,36,25,9.415667,349,1,24,23,0,0,5,10,M,S,0,4,30,64,10481,16,F,750,F,F
57590,26,26-30,24,0,11.909333,0,28,38,11,1,0,3,8,F,U,8,13,36,49,58877,28,F,100,F,T
63305,27,26-30,12,2,0,94,25,38,6,1,0,2,7,M,M,10,11,43,45,18166,20,F,160,F,T
37974,52,51-55,36,0,0,0,3,52,30,1,0,3,9,M,M,22,7,41,50,30345,52,F,100,F,F
38047,30,26-30,36,0,0,0,2,37,18,2,0,6,0,M,U,6,10,31,58,37108,48,F,200,F,F
38222,30,26-30,36,0,0,0,3,29,28,1,0,1,9,M,S,0,14,32,53,14156,52,F,100,F,F
38490,31,31-35,36,0,0,0,0,36,35,0,0,4,0,F,U,4,9,33,57,39813,31,F,0,F,F
38615,26,26-30,48,0,0,0,3,32,36,2,0,3,0,F,M,3,10,17,71,36751,41,F,200,F,F
91265,26,26-30,36,0,9.938,0,17,38,27,0,0,3,9,M,S,5,7,39,52,55425,7,F,0,F,T
60816,61,61-65,36,0,0,0,1,48,23,0,0,1,11,M,M,18,13,32,53,39117,2,F,0,F,F
51516,59,56-60,48,36,26.676487,410,3,41,38,0,0,1,0,F,U,14,8,33,57,55807,1,F,1080,F,F
51600,31,31-35,48,0,0,0,2,33,9,0,0,6,0,M,U,1,13,32,54,38023,5,F,0,F,F
51609,34,31-35,48,1,10.994,94,2,34,8,2,0,3,7,M,M,4,17,30,52,39558,41,F,230,T,F
51679,31,31-35,48,0,0,0,0,37,22,3,0,3,8,M,U,9,14,43,42,38973,46,T,300,F,F
51684,29,26-30,36,2,11.255667,89,0,25,14,0,0,6,10,F,S,0,7,27,64,36873,24,F,60,F,F
50241,26,26-30,36,0,0,0,24,37,29,0,0,6,10,M,U,7,10,40,48,56607,21,T,0,F,T
51608,55,51-55,48,4,8.922323,189,2,50,38,2,0,4,7,F,S,20,18,44,37,68806,31,F,320,F,F
56393,26,26-30,12,4,0,133,29,37,10,0,0,6,6,F,S,8,9,26,64,68819,31,F,120,F,T
51631,30,26-30,48,2,9.190667,124,3,38,19,0,0,3,0,F,U,8,16,29,54,39460,35,F,60,F,F
51843,33,31-35,36,0,0,0,0,37,28,0,0,2,2,M,U,6,9,23,67,38028,34,F,0,F,F
51884,52,51-55,36,0,0,0,0,52,6,0,0,5,9,M,U,26,16,27,56,31591,41,F,0,F,F
51822,39,36-40,36,4,12.779,179,2,49,33,2,0,2,10,M,M,20,7,43,49,75408,5,F,320,T,F
51875,32,31-35,36,3,8.633323,100,1,38,19,1,0,2,10,M,M,10,11,43,45,37477,36,T,190,F,F
52004,36,36-40,36,0,0,0,0,36,16,1,0,4,0,F,S,10,10,38,50,37139,1,T,100,T,F
52027,26,26-30,48,0,0,0,3,19,41,0,0,4,10,M,S,0,4,30,64,39731,50,F,0,F,F
52120,53,51-55,48,0,0,0,3,53,39,3,0,5,0,M,M,24,10,40,49,31028,39,T,300,F,F
52092,30,26-30,36,0,0,0,3,34,22,1,0,6,8,M,M,2,11,35,52,37501,26,F,100,F,F
52156,56,56-60,36,0,0,0,3,46,31,1,0,5,8,M,U,20,11,10,78,66256,32,T,100,F,F
52198,61,61-65,36,0,0,0,2,46,17,2,0,3,10,F,U,18,7,36,55,59758,10,T,200,F,F
52233,67,66-70,36,5,11.421323,188,0,67,35,1,0,3,8,F,S,34,6,32,61,33101,6,F,250,F,F
52240,30,26-30,48,2,8.579,279,2,34,19,7,0,1,10,F,S,5,9,40,50,38688,24,F,760,F,F
52400,76,76-80,48,0,0,0,0,76,5,1,0,2,7,M,U,45,5,17,76,25817,25,T,100,F,F
52467,27,26-30,0,0,0,0,0,33,5,0,0,5,0,M,S,3,20,40,39,38082,5,F,0,F,F
52425,61,61-65,36,0,0,0,1,49,35,1,0,3,7,M,M,24,10,14,75,52916,51,F,100,F,F
52583,29,26-30,48,4,10.195667,129,1,38,19,0,0,4,11,F,U,11,13,33,52,38332,29,F,120,F,F
52601,33,31-35,36,0,0,0,2,39,29,0,0,5,10,F,M,11,18,26,54,36968,38,F,0,F,F
52661,55,51-55,36,0,0,0,0,50,6,1,0,5,10,M,M,22,7,41,50,60870,23,T,100,F,F
52820,26,26-30,0,0,0,0,2,34,6,0,0,5,10,M,S,3,20,40,39,38774,19,T,0,F,F
52995,63,61-65,48,5,8.591333,258,0,43,38,0,0,6,9,F,U,16,8,38,52,68035,50,F,150,F,F
53069,36,36-40,48,0,0,0,1,80,12,0,0,7,6,M,U,54,14,46,39,25887,13,T,0,T,F
63781,47,46-50,36,0,0,0,0,43,14,0,0,5,9,M,S,19,20,55,23,40642,26,T,0,F,F
63813,31,31-35,48,0,0,0,1,30,35,1,0,5,8,M,M,1,8,25,66,39852,27,F,100,T,F
63880,57,56-60,36,4,9.682333,149,3,50,28,0,0,6,0,F,S,18,16,28,54,52082,41,T,120,F,F
64031,41,41-45,48,0,0,0,3,57,36,0,0,3,7,F,U,31,8,32,59,22182,16,F,0,T,F
63829,51,51-55,48,0,0,0,3,51,17,0,0,3,1,M,S,22,11,39,49,32635,41,T,0,F,F
64095,31,31-35,36,38,24.377331,178,0,32,20,1,0,4,9,F,U,1,9,26,63,37704,5,T,1240,F,F
64129,57,56-60,36,3,8.425657,59,2,42,31,1,0,3,10,F,M,12,9,29,61,53908,4,F,190,F,F
42518,45,41-45,48,4,8.802647,36,0,43,37,0,0,6,11,M,S,13,14,19,66,45061,5,F,120,F,F
42863,29,26-30,48,0,0,0,2,29,13,2,0,6,8,M,S,3,13,42,43,38618,21,F,200,F,F
64396,26,26-30,12,0,10.144667,0,16,37,5,0,0,3,5,M,S,9,14,34,50,57317,11,F,0,F,T
43279,63,61-65,36,3,9.648,248,0,63,27,0,0,7,11,M,U,34,16,30,53,32084,15,F,90,F,F
43613,32,31-35,36,3,7.499,99,1,40,28,0,0,5,11,M,S,12,13,21,64,39361,13,F,90,F,F
43620,39,36-40,48,3,7.802333,69,1,39,35,0,0,4,10,M,U,10,16,34,48,39162,40,F,90,T,F
43806,31,31-35,36,5,12.145333,312,1,38,5,1,0,5,6,F,M,12,9,29,61,38799,26,F,250,F,F
43831,58,56-60,0,0,0,0,2,58,3,0,0,2,1,F,S,29,12,48,38,22990,18,F,0,F,F
43899,65,61-65,48,2,10.892333,59,1,65,20,0,0,2,11,F,S,38,9,26,63,32212,36,F,60,F,F
43956,62,61-65,36,4,8.262333,129,0,62,34,0,0,2,0,M,U,35,9,31,58,34966,7,F,120,F,F
43981,32,31-35,36,0,0,0,3,37,30,1,0,5,7,F,U,5,16,34,49,39766,43,T,100,F,F
63974,31,31-35,36,0,0,0,1,31,22,0,0,2,11,M,U,1,13,32,54,38166,33,F,0,F,F
36870,30,26-30,36,0,0,0,2,34,13,0,0,4,11,F,U,2,11,23,65,39216,23,T,0,F,F
36929,47,46-50,48,0,0,0,2,41,40,3,0,4,9,F,S,13,13,33,52,39377,19,F,300,F,F
40931,30,26-30,36,0,0,0,3,32,15,1,0,6,0,M,M,2,11,35,52,39769,30,T,100,F,F
64131,29,26-30,36,0,0,0,3,37,28,1,0,3,10,F,M,8,9,20,69,39128,1,F,100,F,F
64134,45,41-45,36,4,9.345657,179,1,44,25,0,0,6,0,F,S,14,12,38,49,81145,23,T,120,F,F
40918,33,31-35,0,0,0,0,1,36,5,1,0,3,10,M,M,5,10,33,55,39440,20,F,100,F,F
55586,30,26-30,48,0,0,0,26,37,39,1,0,3,0,F,M,10,2,20,77,18876,9,T,100,F,T
86160,26,26-30,36,2,0,349,20,37,31,0,0,3,0,F,U,6,14,44,40,21769,28,T,60,F,T
41060,31,31-35,0,0,0,0,3,40,5,0,0,3,8,M,M,6,9,28,61,38903,7,F,0,F,F
41095,42,41-45,0,0,0,0,3,61,5,3,0,2,10,F,M,32,6,36,56,31831,52,F,300,T,F
41135,52,51-55,36,3,8.968283,35,1,52,31,1,0,5,0,M,M,20,11,27,61,30884,52,T,190,F,F
41159,64,61-65,36,2,10.93399,134,2,46,21,0,0,7,9,M,S,21,13,31,55,82625,26,F,60,F,F
41212,69,66-70,48,0,0,0,1,69,19,0,0,7,10,M,S,37,10,28,60,34526,41,T,0,F,F
41229,26,26-30,48,0,0,0,1,18,10,2,0,3,8,F,S,0,9,65,25,38447,31,F,200,F,F
41277,29,26-30,0,0,0,0,3,40,1,0,0,4,10,F,S,8,9,26,64,39152,22,F,0,F,F
41345,53,51-55,48,0,0,0,1,53,36,0,0,7,11,F,U,25,5,28,65,34921,46,T,0,F,F
41333,31,31-35,36,0,0,0,3,31,12,0,0,5,9,M,U,6,9,23,67,36928,46,F,0,T,F
41433,30,26-30,36,0,0,0,1,39,8,0,0,1,10,F,S,10,11,43,45,38861,49,T,0,F,F
41467,31,31-35,48,4,8.43149,232,2,27,13,2,0,4,0,M,S,0,10,44,44,37650,1,F,320,F,F
41286,37,36-40,36,4,11.135647,169,1,37,11,0,0,1,10,M,S,5,7,39,52,37927,25,F,120,T,F
41353,50,46-50,48,7,9.874667,1208,1,42,20,0,0,2,11,M,S,11,9,58,31,72026,50,F,210,F,F
41368,29,26-30,48,0,0,0,1,36,39,0,0,2,9,F,S,7,4,36,58,37409,19,T,0,F,F
41517,56,56-60,36,4,8.92298,23,1,50,17,0,0,2,8,F,S,21,9,36,54,54959,14,F,120,F,F
41549,26,26-30,36,31,17.541252,508,1,20,30,0,0,5,0,M,S,0,4,30,64,37659,30,F,930,F,F
34098,30,26-30,48,0,0,0,28,36,40,0,0,6,8,M,U,5,12,25,61,21732,28,F,0,T,T
24461,27,26-30,12,0,0,0,18,36,10,0,0,3,9,M,M,7,15,14,69,18182,42,F,0,F,T
41946,56,56-60,48,3,12.990667,124,2,49,7,2,0,2,11,F,M,19,19,48,31,71864,16,F,290,F,F
41705,32,31-35,36,0,0,0,1,17,13,1,0,6,10,F,S,0,10,36,52,37563,26,F,100,F,F
41820,38,36-40,36,3,12.451333,318,2,14,24,0,0,5,10,M,S,0,15,31,52,37637,47,T,90,T,F
41854,30,26-30,36,30,10.322283,489,3,34,16,0,0,6,9,M,S,9,14,34,50,38319,12,F,900,F,F
41856,31,31-35,48,0,0,0,0,30,37,7,0,6,9,M,M,5,13,54,32,39038,37,F,700,F,F
66052,31,31-35,0,0,8.602333,0,16,36,1,0,0,4,10,F,S,8,9,26,64,17231,21,T,0,F,T
38865,32,31-35,48,0,0,0,25,36,41,1,0,1,10,F,M,4,8,40,51,22581,10,F,100,T,T
42213,27,26-30,48,0,0,0,1,10,21,5,0,3,11,F,S,0,12,29,58,36724,3,F,500,F,F
42285,31,31-35,48,0,0,0,2,32,20,1,0,1,0,M,U,5,12,25,62,39450,28,F,100,F,F
42342,30,26-30,0,0,0,0,2,28,4,3,0,4,11,M,S,0,14,47,38,36841,16,F,300,F,F
42419,52,51-55,0,1,0,0,2,52,4,2,0,4,10,F,M,23,8,23,67,31025,27,F,230,F,F
42313,46,46-50,36,0,0,0,3,47,18,1,0,2,10,F,M,16,10,36,53,40526,51,F,100,T,F
42363,30,26-30,48,4,9.723,223,1,23,37,1,0,4,4,M,S,0,16,26,56,13763,41,T,220,F,F
53288,64,61-65,36,0,0,0,2,46,26,1,0,5,8,M,S,16,14,35,50,64941,33,F,100,F,F
53279,31,31-35,36,2,9.192333,59,2,39,7,0,0,6,8,M,S,9,14,34,50,36453,41,F,60,F,F
37086,73,71-75,0,2,0,0,2,73,2,1,0,4,11,M,M,48,3,39,56,24157,5,T,160,F,F
47875,29,26-30,48,1,7.655667,189,3,35,11,0,0,2,11,M,U,6,9,23,67,37353,24,T,30,F,F
48091,47,46-50,0,0,0,0,2,43,4,2,0,5,11,M,S,16,15,29,54,68506,34,F,200,F,F
48325,31,31-35,48,0,0,0,2,33,36,1,0,1,10,M,M,2,11,35,52,39541,16,T,100,F,F
48343,31,31-35,36,2,9.915667,149,1,29,34,0,0,3,8,F,S,1,14,42,42,38359,9,T,60,F,F
48427,37,36-40,36,0,0,0,3,29,34,0,0,1,9,M,S,0,18,18,63,36910,10,F,0,T,F
48618,33,31-35,36,19,23.925194,592,1,22,25,0,0,6,10,M,S,0,18,18,63,39064,31,F,570,F,F
48684,28,26-30,36,4,12.057323,224,1,31,23,1,0,1,9,M,S,0,10,23,66,39635,2,F,220,F,F
48743,30,26-30,0,0,0,0,0,37,6,0,0,3,11,M,S,2,14,38,47,39795,24,F,0,F,F
48768,33,31-35,36,0,0,0,3,40,5,3,0,4,11,F,U,5,7,36,56,36442,27,F,300,F,F
48977,33,31-35,0,1,0,0,1,39,2,0,0,6,9,F,U,12,12,22,64,38997,43,F,30,F,F
48986,54,51-55,0,0,0,0,3,49,1,4,0,1,8,F,S,18,8,49,41,56964,10,F,400,F,F
49270,59,56-60,36,0,0,0,0,47,14,3,0,5,10,F,S,15,10,43,46,78757,40,F,300,F,F
53393,54,51-55,48,1,9.435667,69,2,54,11,2,0,2,9,F,U,28,6,31,62,33101,33,F,230,F,F
61255,26,26-30,12,0,0,0,24,36,10,0,0,5,6,M,S,7,13,18,67,23089,12,F,0,F,T
64504,52,51-55,48,0,0,0,1,52,22,0,0,2,10,F,U,20,11,37,50,31623,40,T,0,F,F
71624,31,31-35,36,0,0,0,27,36,34,0,0,3,8,F,S,8,9,26,64,23905,4,F,0,F,T
64679,29,26-30,48,0,0,0,2,31,40,0,0,4,9,M,S,0,4,30,64,39966,30,T,0,F,F
64882,28,26-30,0,0,0,0,2,40,6,1,0,6,10,M,M,11,15,39,44,37729,44,T,100,F,F
64886,59,56-60,36,0,0,0,1,47,33,0,0,6,9,M,S,18,9,39,51,40778,9,F,0,F,F
64965,30,26-30,36,2,7.55999,60,3,38,7,1,0,1,8,M,M,9,14,48,37,37534,28,F,160,F,F
65002,29,26-30,48,0,0,0,2,34,22,2,0,6,11,M,U,5,13,37,48,38604,39,T,200,F,F
65118,54,51-55,0,1,0,0,1,54,2,7,0,4,0,F,M,25,8,34,57,30320,14,T,730,F,F
65104,63,61-65,0,0,0,0,2,49,3,0,0,2,9,F,S,18,16,28,54,56869,27,T,0,F,F
65281,29,26-30,0,1,0,0,3,31,5,0,0,6,0,M,M,1,10,19,69,37621,4,F,30,F,F
65370,50,46-50,0,0,0,0,2,44,3,0,0,5,11,M,S,14,15,45,39,77342,17,F,0,F,F
65385,53,51-55,36,0,0,0,0,53,17,0,0,5,0,M,U,20,17,47,34,31113,47,T,0,F,F
65449,60,56-60,48,3,9.292333,59,2,60,38,5,0,5,10,F,U,27,12,18,69,25112,19,T,590,F,F
65603,35,31-35,0,4,0,0,0,59,6,0,0,5,11,F,S,29,12,48,38,22757,4,F,120,T,F
65545,56,56-60,36,0,0,0,1,56,32,0,0,6,8,M,M,23,13,28,58,22941,4,F,0,F,F
65795,58,56-60,36,0,0,0,1,48,33,0,0,6,0,F,U,18,12,40,46,39382,22,T,0,F,F
65858,53,51-55,48,3,8.515667,349,3,53,12,2,0,3,9,F,U,22,12,32,55,30603,20,F,290,F,F
65942,29,26-30,36,3,12.308,208,3,40,13,0,0,5,11,F,S,11,6,37,56,37335,7,T,90,F,F
65976,31,31-35,36,0,0,0,2,19,6,0,0,4,11,F,S,0,7,27,64,36627,35,F,0,F,F
79090,29,26-30,36,0,0,0,26,36,27,1,0,5,9,M,U,6,12,64,22,21777,40,T,100,F,T
66156,33,31-35,0,2,0,0,1,37,1,0,0,1,10,F,U,7,10,32,57,38757,47,F,60,F,F
65961,47,46-50,48,0,0,0,1,41,18,0,0,3,11,F,S,12,7,28,63,44265,1,F,0,F,F
38849,31,31-35,36,0,0,0,0,33,27,0,0,1,11,M,S,1,6,28,65,37510,33,F,0,F,F
11594,28,26-30,36,0,0,0,24,35,23,1,0,6,10,F,S,0,14,39,45,49921,20,T,100,F,T
39160,26,26-30,36,3,8.890617,124,0,33,33,0,0,5,10,M,S,3,20,40,39,39969,49,F,90,F,F
39219,34,31-35,0,2,0,0,0,26,2,1,0,5,10,F,S,0,10,29,59,14472,37,T,160,T,F
39226,47,46-50,48,0,0,0,1,51,10,3,0,2,6,M,U,19,4,27,67,33734,42,F,300,T,F
39419,32,31-35,36,33,32.174408,708,0,30,11,0,0,5,0,M,S,0,15,31,52,37613,21,F,990,F,F
39962,62,61-65,36,1,10.989,189,2,45,5,0,0,5,8,F,M,15,11,23,64,57424,51,F,30,F,F
40112,52,51-55,48,4,11.33899,139,0,52,10,0,0,6,10,M,S,23,11,29,58,30645,48,F,120,F,F
40214,30,26-30,36,4,9.292323,159,2,33,33,0,0,1,7,F,S,3,9,31,59,37370,25,F,120,F,F
40228,57,56-60,36,0,0,0,3,44,0,0,1,6,1,F,M,12,9,37,53,54567,32,T,0,F,F
40294,33,31-35,48,0,0,0,1,39,38,1,0,5,10,M,U,11,15,21,62,39235,11,F,100,F,F
40348,62,61-65,48,0,0,0,2,48,39,1,0,5,9,M,U,21,6,29,64,63648,22,T,100,F,F
66165,60,56-60,36,3,12.412333,179,0,60,9,3,0,7,11,F,M,30,6,30,63,23615,20,F,390,F,F
3347,30,26-30,48,4,12.51399,270,21,35,36,1,0,2,11,M,S,7,8,28,63,58009,1,T,220,F,T
61250,60,56-60,36,24,23.365652,433,0,60,20,4,0,6,6,F,M,31,14,12,73,25120,48,T,1120,F,F
61251,33,31-35,36,0,0,0,2,40,11,3,0,5,6,F,S,9,13,38,48,36987,49,F,300,F,F
61106,33,31-35,36,0,0,0,2,37,21,0,0,1,10,F,S,12,7,28,63,38245,19,F,0,F,F
61205,54,51-55,36,0,0,0,2,54,15,1,0,6,9,M,M,21,14,27,58,32652,29,F,100,F,F
4383,30,26-30,24,4,0,119,16,35,20,1,0,5,0,M,M,7,6,31,61,79287,28,F,220,F,T
61330,42,41-45,48,25,31.933947,668,1,42,39,0,0,2,9,M,S,14,15,45,39,62211,4,F,750,T,F
61360,28,26-30,36,0,0,0,3,39,26,0,0,3,8,F,U,10,8,35,55,37753,46,F,0,F,F
32621,30,26-30,0,0,0,0,29,35,4,0,0,3,7,F,S,5,7,36,55,43366,4,T,0,F,T
63214,30,26-30,24,3,0,129,24,35,11,0,0,4,10,M,S,7,13,18,67,56482,30,F,90,F,T
